Time,Open,High,Low,Close,Volume,Spread
2024-05-22,169.483,169.483,169.413,169.459,66,88
2024-05-22,169.459,169.476,169.431,169.476,199,82
2024-05-22,169.477,169.53,169.426,169.513,358,70
2024-05-22,169.513,169.515,169.466,169.484,232,85
2024-05-22,169.482,169.525,169.469,169.512,202,52
2024-05-22,169.512,169.528,169.488,169.5,146,52
2024-05-22,169.5,169.57,169.496,169.557,293,11
2024-05-22,169.557,169.575,169.544,169.574,241,10
2024-05-22,169.581,169.658,169.581,169.64,333,10
2024-05-22,169.641,169.689,169.602,169.608,385,10
2024-05-22,169.608,169.631,169.567,169.568,300,11
2024-05-22,169.567,169.646,169.559,169.616,429,11
2024-05-22,169.616,169.633,169.564,169.595,1022,11
2024-05-22,169.595,169.641,169.581,169.631,863,11
2024-05-22,169.632,169.632,169.55,169.592,679,12
2024-05-22,169.592,169.697,169.589,169.672,1056,10
2024-05-22,169.671,169.743,169.662,169.723,798,10
2024-05-22,169.723,169.736,169.679,169.698,956,12
2024-05-22,169.698,169.705,169.645,169.675,769,12
2024-05-22,169.674,169.758,169.674,169.687,660,11
2024-05-22,169.685,169.711,169.659,169.682,1220,12
2024-05-22,169.684,169.704,169.666,169.691,720,10
2024-05-22,169.691,169.726,169.685,169.694,548,10
2024-05-22,169.694,169.729,169.682,169.724,487,13
2024-05-22,169.724,169.738,169.687,169.688,454,12
2024-05-22,169.688,169.698,169.627,169.642,424,14
2024-05-22,169.643,169.658,169.634,169.65,399,13
2024-05-22,169.65,169.691,169.644,169.685,598,11
2024-05-22,169.687,169.689,169.638,169.641,326,13
2024-05-22,169.641,169.677,169.641,169.657,400,13
2024-05-22,169.657,169.73,169.657,169.714,592,10
2024-05-22,169.716,169.72,169.692,169.692,545,14
2024-05-22,169.692,169.718,169.684,169.69,446,14
2024-05-22,169.691,169.711,169.67,169.674,458,13
2024-05-22,169.674,169.706,169.662,169.69,649,14
2024-05-22,169.691,169.701,169.66,169.675,547,10
2024-05-22,169.674,169.802,169.669,169.756,1974,10
2024-05-22,169.756,169.887,169.744,169.881,1326,11
2024-05-22,169.883,169.924,169.84,169.85,1207,10
2024-05-22,169.852,169.892,169.808,169.845,910,10
2024-05-22,169.845,169.878,169.758,169.775,1549,10
2024-05-22,169.775,169.802,169.747,169.786,992,12
2024-05-22,169.787,169.83,169.766,169.819,912,11
2024-05-22,169.821,169.857,169.783,169.815,785,12
2024-05-22,169.814,169.827,169.724,169.734,781,10
2024-05-22,169.734,169.789,169.64,169.743,986,10
2024-05-22,169.743,169.77,169.709,169.736,1069,10
2024-05-22,169.736,169.806,169.724,169.754,892,10
2024-05-22,169.755,169.785,169.689,169.69,980,10
2024-05-22,169.69,169.715,169.627,169.71,1132,10
2024-05-22,169.71,169.727,169.647,169.653,930,10
2024-05-22,169.653,169.699,169.614,169.632,853,12
2024-05-22,169.633,169.66,169.604,169.643,871,13
2024-05-22,169.643,169.654,169.585,169.595,804,12
2024-05-22,169.594,169.625,169.565,169.583,725,11
2024-05-22,169.584,169.599,169.525,169.528,663,10
2024-05-22,169.528,169.588,169.508,169.519,901,10
2024-05-22,169.519,169.531,169.474,169.488,664,10
2024-05-22,169.488,169.551,169.447,169.54,1303,10
2024-05-22,169.54,169.545,169.458,169.538,1284,10
2024-05-22,169.539,169.56,169.503,169.525,1281,10
2024-05-22,169.526,169.577,169.52,169.573,1203,12
2024-05-22,169.569,169.624,169.543,169.598,1069,10
2024-05-22,169.597,169.641,169.546,169.567,1258,10
2024-05-22,169.566,169.629,169.557,169.601,1050,11
2024-05-22,169.603,169.615,169.565,169.603,1160,10
2024-05-22,169.604,169.613,169.493,169.493,1635,10
2024-05-22,169.493,169.564,169.438,169.505,1654,10
2024-05-22,169.506,169.583,169.451,169.533,1678,10
2024-05-22,169.532,169.551,169.49,169.545,1414,11
2024-05-22,169.543,169.629,169.535,169.556,1623,10
2024-05-22,169.556,169.609,169.514,169.566,1587,10
2024-05-22,169.567,169.649,169.534,169.621,1345,10
2024-05-22,169.62,169.632,169.58,169.587,909,12
2024-05-22,169.589,169.71,169.586,169.701,952,10
2024-05-22,169.701,169.72,169.573,169.585,902,12
2024-05-22,169.585,169.628,169.57,169.598,994,10
2024-05-22,169.598,169.687,169.596,169.672,982,10
2024-05-22,169.672,169.705,169.647,169.697,739,14
2024-05-22,169.698,169.699,169.665,169.672,822,12
2024-05-22,169.671,169.717,169.666,169.712,814,10
2024-05-22,169.711,169.722,169.695,169.705,716,10
2024-05-22,169.704,169.705,169.618,169.624,796,13
2024-05-22,169.624,169.644,169.468,169.471,734,12
2024-05-22,169.486,169.638,169.477,169.581,1799,11
2024-05-22,169.581,169.59,169.441,169.443,1523,11
2024-05-22,169.443,169.459,169.379,169.438,1415,10
2024-05-22,169.441,169.518,169.437,169.497,893,11
2024-05-22,169.498,169.538,169.496,169.514,759,13
2024-05-22,169.511,169.525,169.49,169.513,631,13
2024-05-22,169.513,169.57,169.512,169.537,738,12
2024-05-22,169.537,169.597,169.525,169.574,783,12
2024-05-22,169.575,169.608,169.572,169.605,394,14
2024-05-22,169.606,169.686,169.589,169.656,722,11
2024-05-22,169.654,169.674,169.627,169.673,466,10
2024-05-22,169.672,169.72,169.654,169.694,397,10
2024-05-23,169.679,169.679,169.55,169.609,86,72
2024-05-23,169.61,169.61,169.568,169.6,216,76
2024-05-23,169.597,169.641,169.588,169.601,315,75
2024-05-23,169.601,169.622,169.567,169.57,215,83
2024-05-23,169.571,169.644,169.562,169.631,342,52
2024-05-23,169.631,169.699,169.626,169.697,226,52
2024-05-23,169.696,169.71,169.658,169.684,361,14
2024-05-23,169.684,169.698,169.663,169.674,292,18
2024-05-23,169.67,169.696,169.666,169.679,467,15
2024-05-23,169.677,169.687,169.616,169.659,352,10
2024-05-23,169.663,169.663,169.598,169.602,396,15
2024-05-23,169.605,169.667,169.576,169.665,673,13
2024-05-23,169.666,169.722,169.631,169.672,1023,11
2024-05-23,169.672,169.777,169.672,169.76,787,11
2024-05-23,169.76,169.779,169.734,169.736,696,11
2024-05-23,169.733,169.777,169.728,169.744,1044,13
2024-05-23,169.744,169.879,169.741,169.794,1312,10
2024-05-23,169.794,169.839,169.731,169.82,1279,10
2024-05-23,169.821,169.832,169.738,169.786,1105,11
2024-05-23,169.785,169.799,169.715,169.716,840,13
2024-05-23,169.715,169.73,169.683,169.705,618,13
2024-05-23,169.705,169.711,169.663,169.703,709,11
2024-05-23,169.702,169.719,169.659,169.676,788,10
2024-05-23,169.678,169.735,169.623,169.716,883,13
2024-05-23,169.717,169.778,169.713,169.753,565,15
2024-05-23,169.754,169.789,169.745,169.754,513,10
2024-05-23,169.754,169.788,169.73,169.732,530,13
2024-05-23,169.733,169.785,169.719,169.773,439,15
2024-05-23,169.774,169.799,169.763,169.776,498,15
2024-05-23,169.775,169.789,169.71,169.718,542,14
2024-05-23,169.72,169.731,169.69,169.699,362,13
2024-05-23,169.698,169.708,169.66,169.671,353,14
2024-05-23,169.67,169.708,169.653,169.695,712,13
2024-05-23,169.695,169.711,169.686,169.692,419,13
2024-05-23,169.693,169.693,169.602,169.611,540,14
2024-05-23,169.611,169.682,169.611,169.632,810,10
2024-05-23,169.629,169.659,169.513,169.531,1330,10
2024-05-23,169.532,169.62,169.515,169.562,1402,10
2024-05-23,169.561,169.585,169.521,169.585,1113,10
2024-05-23,169.585,169.615,169.559,169.598,750,10
2024-05-23,169.598,169.654,169.569,169.594,1355,10
2024-05-23,169.587,169.587,169.285,169.349,2305,10
2024-05-23,169.374,169.705,169.374,169.668,2041,10
2024-05-23,169.667,169.801,169.636,169.752,1522,10
2024-05-23,169.742,169.957,169.731,169.952,1576,10
2024-05-23,169.952,170.004,169.929,169.985,1230,10
2024-05-23,169.966,170.003,169.907,169.922,1374,10
2024-05-23,169.92,169.966,169.884,169.903,908,10
2024-05-23,169.902,169.995,169.823,169.859,1438,11
2024-05-23,169.855,169.88,169.797,169.843,1101,12
2024-05-23,169.843,169.927,169.829,169.925,1031,11
2024-05-23,169.925,169.954,169.914,169.916,1051,11
